Country or Area,Subgroup,Year,Unit,Value
Syria,Male 15+ yr,2004,Percent,80
Syria,Male 15+ yr,2003,Percent,79.3
Syria,Male 15+ yr,2002,Percent,79.4
Syria,Male 15+ yr,2001,Percent,79.2
Syria,Male 15+ yr,2000,Percent,79.6
Syria,Male 15+ yr,1999,Percent,80.8
Syria,Male 15+ yr,1998,Percent,80.4
Syria,Male 15+ yr,1997,Percent,78.9
Syria,Male 15+ yr,1996,Percent,78.1
Syria,Male 15+ yr,1995,Percent,79.7
Syria,Male 15+ yr,1994,Percent,79.2
Syria,Male 15+ yr,1993,Percent,78.9
Syria,Male 15+ yr,1992,Percent,78.2
Syria,Male 15+ yr,1991,Percent,77.9
Tajikistan,Female 15+ yr,2006,Percent,41.1
Tajikistan,Female 15+ yr,2005,Percent,41.2
Tajikistan,Female 15+ yr,2004,Percent,41.6
Tajikistan,Female 15+ yr,2003,Percent,43.9
Tajikistan,Female 15+ yr,2002,Percent,43.1
Tajikistan,Female 15+ yr,2001,Percent,42.7
Tajikistan,Female 15+ yr,2000,Percent,41.7
Tajikistan,Female 15+ yr,1999,Percent,41.3
Tajikistan,Female 15+ yr,1998,Percent,42
Tajikistan,Female 15+ yr,1997,Percent,42.2
Tajikistan,Female 15+ yr,1996,Percent,42.4
Tajikistan,Female 15+ yr,1995,Percent,43.1
Tajikistan,Female 15+ yr,1994,Percent,43.6
Tajikistan,Female 15+ yr,1993,Percent,44
Tajikistan,Female 15+ yr,1992,Percent,44.6
Tajikistan,Female 15+ yr,1991,Percent,45
Tajikistan,Male 15+ yr,2006,Percent,55.1
Tajikistan,Male 15+ yr,2005,Percent,55.3
Tajikistan,Male 15+ yr,2004,Percent,56
Tajikistan,Male 15+ yr,2003,Percent,58.2
Tajikistan,Male 15+ yr,2002,Percent,57.8
Tajikistan,Male 15+ yr,2001,Percent,57.9
Tajikistan,Male 15+ yr,2000,Percent,57.4
Tajikistan,Male 15+ yr,1999,Percent,57.1
Tajikistan,Male 15+ yr,1998,Percent,58.2
Tajikistan,Male 15+ yr,1997,Percent,58.8
Tajikistan,Male 15+ yr,1996,Percent,59.1
Tajikistan,Male 15+ yr,1995,Percent,60.5
Tajikistan,Male 15+ yr,1994,Percent,61.6
Tajikistan,Male 15+ yr,1993,Percent,62.3
Tajikistan,Male 15+ yr,1992,Percent,63.5
Tajikistan,Male 15+ yr,1991,Percent,64.1
Tanzania,Female 15+ yr,2006,Percent,82.7
Tanzania,Female 15+ yr,2005,Percent,82.8
Tanzania,Female 15+ yr,2004,Percent,82.9
Tanzania,Female 15+ yr,2003,Percent,82.9
Tanzania,Female 15+ yr,2002,Percent,83.2
Tanzania,Female 15+ yr,2001,Percent,83.5
Tanzania,Female 15+ yr,2000,Percent,84
Tanzania,Female 15+ yr,1999,Percent,84.7
Tanzania,Female 15+ yr,1998,Percent,84.7
Tanzania,Female 15+ yr,1997,Percent,85
Tanzania,Female 15+ yr,1996,Percent,84.8
Tanzania,Female 15+ yr,1995,Percent,85.2
Tanzania,Female 15+ yr,1994,Percent,85.4
Tanzania,Female 15+ yr,1993,Percent,85.6
Tanzania,Female 15+ yr,1992,Percent,85.7
Tanzania,Female 15+ yr,1991,Percent,85.9
Tanzania,Male 15+ yr,2006,Percent,84.5
Tanzania,Male 15+ yr,2005,Percent,84.6
Tanzania,Male 15+ yr,2004,Percent,84.7
Tanzania,Male 15+ yr,2003,Percent,84.4
Tanzania,Male 15+ yr,2002,Percent,84.8
Tanzania,Male 15+ yr,2001,Percent,85.1
Tanzania,Male 15+ yr,2000,Percent,85.8
Tanzania,Male 15+ yr,1999,Percent,86.7
Tanzania,Male 15+ yr,1998,Percent,86.8
Tanzania,Male 15+ yr,1997,Percent,87
Tanzania,Male 15+ yr,1996,Percent,86.6
Tanzania,Male 15+ yr,1995,Percent,87.2
Tanzania,Male 15+ yr,1994,Percent,87.3
Tanzania,Male 15+ yr,1993,Percent,87.4
Tanzania,Male 15+ yr,1992,Percent,87.4
Tanzania,Male 15+ yr,1991,Percent,87.4
Thailand,Female 15+ yr,2006,Percent,65.2
Thailand,Female 15+ yr,2005,Percent,65
Thailand,Female 15+ yr,2004,Percent,64.8
Thailand,Female 15+ yr,2003,Percent,63.7
Thailand,Female 15+ yr,2002,Percent,63.7
Thailand,Female 15+ yr,2001,Percent,63.4
Thailand,Female 15+ yr,2000,Percent,63.9
Thailand,Female 15+ yr,1999,Percent,63
Thailand,Female 15+ yr,1998,Percent,63.9
Thailand,Female 15+ yr,1997,Percent,66.8
Thailand,Female 15+ yr,1996,Percent,66.5
Thailand,Female 15+ yr,1995,Percent,65.3
Thailand,Female 15+ yr,1994,Percent,63.7
Thailand,Female 15+ yr,1993,Percent,66.4
Thailand,Female 15+ yr,1992,Percent,68.9
Thailand,Female 15+ yr,1991,Percent,70.4
Thailand,Male 15+ yr,2006,Percent,79.7
Thailand,Male 15+ yr,2005,Percent,79.9
Thailand,Male 15+ yr,2004,Percent,80
Thailand,Male 15+ yr,2003,Percent,80.5
Thailand,Male 15+ yr,2002,Percent,80.7
Thailand,Male 15+ yr,2001,Percent,80.4
Thailand,Male 15+ yr,2000,Percent,80.1
Thailand,Male 15+ yr,1999,Percent,79.6
Thailand,Male 15+ yr,1998,Percent,80.4
Thailand,Male 15+ yr,1997,Percent,82.9
Thailand,Male 15+ yr,1996,Percent,83
Thailand,Male 15+ yr,1995,Percent,83.6
Thailand,Male 15+ yr,1994,Percent,83.9
Thailand,Male 15+ yr,1993,Percent,84.3
Thailand,Male 15+ yr,1992,Percent,85.1
Thailand,Male 15+ yr,1991,Percent,84.7
Timor Leste,Female 15+ yr,2006,Percent,53.4
Timor Leste,Female 15+ yr,2005,Percent,52.8
Timor Leste,Female 15+ yr,2004,Percent,52.1
Timor Leste,Female 15+ yr,2003,Percent,52.5
Timor Leste,Female 15+ yr,2002,Percent,50.9
Timor Leste,Female 15+ yr,2001,Percent,49.6
Timor Leste,Female 15+ yr,2000,Percent,48.7
Timor Leste,Female 15+ yr,1999,Percent,48.1
Timor Leste,Female 15+ yr,1998,Percent,47.4
Timor Leste,Female 15+ yr,1997,Percent,47.1
Timor Leste,Female 15+ yr,1996,Percent,46.7
Timor Leste,Female 15+ yr,1995,Percent,46.3
Timor Leste,Female 15+ yr,1994,Percent,46.5
Timor Leste,Female 15+ yr,1993,Percent,46.7
Timor Leste,Female 15+ yr,1992,Percent,46.9
Timor Leste,Female 15+ yr,1991,Percent,47.1
Timor Leste,Male 15+ yr,2006,Percent,79.7
Timor Leste,Male 15+ yr,2005,Percent,79.2
Timor Leste,Male 15+ yr,2004,Percent,78.5
Timor Leste,Male 15+ yr,2003,Percent,78.5
Timor Leste,Male 15+ yr,2002,Percent,77.2
Timor Leste,Male 15+ yr,2001,Percent,76.1
Timor Leste,Male 15+ yr,2000,Percent,75.4
Timor Leste,Male 15+ yr,1999,Percent,75.2
Timor Leste,Male 15+ yr,1998,Percent,75.1
Timor Leste,Male 15+ yr,1997,Percent,75.5
Timor Leste,Male 15+ yr,1996,Percent,75.7
Timor Leste,Male 15+ yr,1995,Percent,75.6
Timor Leste,Male 15+ yr,1994,Percent,76
Timor Leste,Male 15+ yr,1993,Percent,76.1
Timor Leste,Male 15+ yr,1992,Percent,76.1
Timor Leste,Male 15+ yr,1991,Percent,76.1
Togo,Female 15+ yr,2006,Percent,45.7
Togo,Female 15+ yr,2005,Percent,45.8
Togo,Female 15+ yr,2004,Percent,46
Togo,Female 15+ yr,2003,Percent,46.3
Togo,Female 15+ yr,2002,Percent,46.4
Togo,Female 15+ yr,2001,Percent,46.6
Togo,Female 15+ yr,2000,Percent,46.9
Togo,Female 15+ yr,1999,Percent,47.1
Togo,Female 15+ yr,1998,Percent,47.2
Togo,Female 15+ yr,1997,Percent,47.6
Togo,Female 15+ yr,1996,Percent,48
Togo,Female 15+ yr,1995,Percent,48.3
Togo,Female 15+ yr,1994,Percent,48.9
Togo,Female 15+ yr,1993,Percent,48.1
Togo,Female 15+ yr,1992,Percent,48.6
Togo,Female 15+ yr,1991,Percent,48.8
Togo,Male 15+ yr,2006,Percent,81.1
Togo,Male 15+ yr,2005,Percent,81.1
Togo,Male 15+ yr,2004,Percent,81.2
Togo,Male 15+ yr,2003,Percent,81.8
Togo,Male 15+ yr,2002,Percent,81.6
Togo,Male 15+ yr,2001,Percent,81.6
Togo,Male 15+ yr,2000,Percent,81.6
Togo,Male 15+ yr,1999,Percent,81.4
Togo,Male 15+ yr,1998,Percent,81.2
Togo,Male 15+ yr,1997,Percent,81.2
Togo,Male 15+ yr,1996,Percent,81.6
Togo,Male 15+ yr,1995,Percent,81.9
Togo,Male 15+ yr,1994,Percent,82.6
Togo,Male 15+ yr,1993,Percent,81.6
Togo,Male 15+ yr,1992,Percent,81.5
Togo,Male 15+ yr,1991,Percent,81.3
Trinidad and Tobago,Female 15+ yr,2006,Percent,43.1
Trinidad and Tobago,Female 15+ yr,2005,Percent,42.4
Trinidad and Tobago,Female 15+ yr,2004,Percent,42
Trinidad and Tobago,Female 15+ yr,2003,Percent,42.8
Trinidad and Tobago,Female 15+ yr,2002,Percent,41.7
Trinidad and Tobago,Female 15+ yr,2001,Percent,41.2
Trinidad and Tobago,Female 15+ yr,2000,Percent,40.3
Trinidad and Tobago,Female 15+ yr,1999,Percent,39.9
Trinidad and Tobago,Female 15+ yr,1998,Percent,38.9
Trinidad and Tobago,Female 15+ yr,1997,Percent,38.4
Trinidad and Tobago,Female 15+ yr,1996,Percent,37.8
Trinidad and Tobago,Female 15+ yr,1995,Percent,36.2
Trinidad and Tobago,Female 15+ yr,1994,Percent,35
Trinidad and Tobago,Female 15+ yr,1993,Percent,33.5
Trinidad and Tobago,Female 15+ yr,1992,Percent,33.5
Trinidad and Tobago,Female 15+ yr,1991,Percent,34.1
Trinidad and Tobago,Male 15+ yr,2006,Percent,73.2
Trinidad and Tobago,Male 15+ yr,2005,Percent,72
Trinidad and Tobago,Male 15+ yr,2004,Percent,71.6
Trinidad and Tobago,Male 15+ yr,2003,Percent,68.9
Trinidad and Tobago,Male 15+ yr,2002,Percent,69.4
Trinidad and Tobago,Male 15+ yr,2001,Percent,69.2
Trinidad and Tobago,Male 15+ yr,2000,Percent,68.5
Trinidad and Tobago,Male 15+ yr,1999,Percent,67.8
Trinidad and Tobago,Male 15+ yr,1998,Percent,67.5
Trinidad and Tobago,Male 15+ yr,1997,Percent,66.6
Trinidad and Tobago,Male 15+ yr,1996,Percent,65.5
Trinidad and Tobago,Male 15+ yr,1995,Percent,64.2
Trinidad and Tobago,Male 15+ yr,1994,Percent,62.7
Trinidad and Tobago,Male 15+ yr,1993,Percent,60.6
Trinidad and Tobago,Male 15+ yr,1992,Percent,61.4
Trinidad and Tobago,Male 15+ yr,1991,Percent,62.7
Tunisia,Female 15+ yr,2006,Percent,24.1
Tunisia,Female 15+ yr,2005,Percent,23.5
Tunisia,Female 15+ yr,2004,Percent,23.3
Tunisia,Female 15+ yr,2003,Percent,22.6
Tunisia,Female 15+ yr,2002,Percent,21.9
Tunisia,Female 15+ yr,2001,Percent,21.3
Tunisia,Female 15+ yr,2000,Percent,20.7
Tunisia,Female 15+ yr,1999,Percent,20.1
Tunisia,Female 15+ yr,1998,Percent,19.6
Tunisia,Female 15+ yr,1997,Percent,19.6
Tunisia,Female 15+ yr,1996,Percent,19.1
Tunisia,Female 15+ yr,1995,Percent,18.6
Tunisia,Female 15+ yr,1994,Percent,18.3
Tunisia,Female 15+ yr,1993,Percent,17.9
Tunisia,Female 15+ yr,1992,Percent,17.5
Tunisia,Female 15+ yr,1991,Percent,17.1
Tunisia,Male 15+ yr,2006,Percent,65.4
Tunisia,Male 15+ yr,2005,Percent,65.2
Tunisia,Male 15+ yr,2004,Percent,64.6
Tunisia,Male 15+ yr,2003,Percent,64.5
Tunisia,Male 15+ yr,2002,Percent,63.8
Tunisia,Male 15+ yr,2001,Percent,63.7
Tunisia,Male 15+ yr,2000,Percent,63.2
Tunisia,Male 15+ yr,1999,Percent,62.8
Tunisia,Male 15+ yr,1998,Percent,62.5
Tunisia,Male 15+ yr,1997,Percent,62.3
Tunisia,Male 15+ yr,1996,Percent,62.8
Tunisia,Male 15+ yr,1995,Percent,63.3
Tunisia,Male 15+ yr,1994,Percent,63.7
Tunisia,Male 15+ yr,1993,Percent,63.6
Tunisia,Male 15+ yr,1992,Percent,64
Tunisia,Male 15+ yr,1991,Percent,64.4
Turkey,Female 15+ yr,2006,Percent,25
Turkey,Female 15+ yr,2005,Percent,24.9
Turkey,Female 15+ yr,2004,Percent,25.1
Turkey,Female 15+ yr,2003,Percent,23.9
Turkey,Female 15+ yr,2002,Percent,25.3
Turkey,Female 15+ yr,2001,Percent,25.2
Turkey,Female 15+ yr,2000,Percent,25
Turkey,Female 15+ yr,1999,Percent,27.8
Turkey,Female 15+ yr,1998,Percent,27.4
Turkey,Female 15+ yr,1997,Percent,26.7
Turkey,Female 15+ yr,1996,Percent,28.9
Turkey,Female 15+ yr,1995,Percent,28.9
Turkey,Female 15+ yr,1994,Percent,28.9
Turkey,Female 15+ yr,1993,Percent,24.5
Turkey,Female 15+ yr,1992,Percent,30.4
Turkey,Female 15+ yr,1991,Percent,31.9
Turkey,Male 15+ yr,2006,Percent,68.5
Turkey,Male 15+ yr,2005,Percent,68.5
Turkey,Male 15+ yr,2004,Percent,68.6
Turkey,Male 15+ yr,2003,Percent,63
Turkey,Male 15+ yr,2002,Percent,64.1
Turkey,Male 15+ yr,2001,Percent,66.7
Turkey,Male 15+ yr,2000,Percent,69.1
Turkey,Male 15+ yr,1999,Percent,70.4
Turkey,Male 15+ yr,1998,Percent,71.8
Turkey,Male 15+ yr,1997,Percent,72.3
Turkey,Male 15+ yr,1996,Percent,72.7
Turkey,Male 15+ yr,1995,Percent,72.3
Turkey,Male 15+ yr,1994,Percent,72.3
Turkey,Male 15+ yr,1993,Percent,71.8
Turkey,Male 15+ yr,1992,Percent,73.3
Turkey,Male 15+ yr,1991,Percent,73.8
Turkmenistan,Female 15+ yr,2006,Percent,54.3
Turkmenistan,Female 15+ yr,2005,Percent,54.2
Turkmenistan,Female 15+ yr,2004,Percent,54.4
Turkmenistan,Female 15+ yr,2003,Percent,54.7
Turkmenistan,Female 15+ yr,2002,Percent,54.5
Turkmenistan,Female 15+ yr,2001,Percent,54.4
Turkmenistan,Female 15+ yr,2000,Percent,53.9
Turkmenistan,Female 15+ yr,1999,Percent,53.2
Turkmenistan,Female 15+ yr,1998,Percent,52
Turkmenistan,Female 15+ yr,1997,Percent,50.5
Turkmenistan,Female 15+ yr,1996,Percent,51.2
Turkmenistan,Female 15+ yr,1995,Percent,51.8
Turkmenistan,Female 15+ yr,1994,Percent,51.9
Turkmenistan,Female 15+ yr,1993,Percent,52.2
Turkmenistan,Female 15+ yr,1992,Percent,52.1
Turkmenistan,Female 15+ yr,1991,Percent,52
Turkmenistan,Male 15+ yr,2006,Percent,65.2
Turkmenistan,Male 15+ yr,2005,Percent,65.1
Turkmenistan,Male 15+ yr,2004,Percent,65.6
Turkmenistan,Male 15+ yr,2003,Percent,65.5
Turkmenistan,Male 15+ yr,2002,Percent,65.8
Turkmenistan,Male 15+ yr,2001,Percent,66.7
Turkmenistan,Male 15+ yr,2000,Percent,66.8
Turkmenistan,Male 15+ yr,1999,Percent,66.8
Turkmenistan,Male 15+ yr,1998,Percent,65.8
Turkmenistan,Male 15+ yr,1997,Percent,63.6
Turkmenistan,Male 15+ yr,1996,Percent,64.2
Turkmenistan,Male 15+ yr,1995,Percent,64.9
Turkmenistan,Male 15+ yr,1994,Percent,65
Turkmenistan,Male 15+ yr,1993,Percent,64.4
Turkmenistan,Male 15+ yr,1992,Percent,62.6
Turkmenistan,Male 15+ yr,1991,Percent,63.5
Uganda,Female 15+ yr,2006,Percent,78.1
Uganda,Female 15+ yr,2005,Percent,78.1
Uganda,Female 15+ yr,2004,Percent,78.1
Uganda,Female 15+ yr,2003,Percent,78
Uganda,Female 15+ yr,2002,Percent,77.7
Uganda,Female 15+ yr,2001,Percent,77.8
Uganda,Female 15+ yr,2000,Percent,77.9
Uganda,Female 15+ yr,1999,Percent,78.1
Uganda,Female 15+ yr,1998,Percent,78.1
Uganda,Female 15+ yr,1997,Percent,78.1
Uganda,Female 15+ yr,1996,Percent,78.2
Uganda,Female 15+ yr,1995,Percent,78.4
Uganda,Female 15+ yr,1994,Percent,78.4
Uganda,Female 15+ yr,1993,Percent,78.4
Uganda,Female 15+ yr,1992,Percent,78.2
Uganda,Female 15+ yr,1991,Percent,78.1
Uganda,Male 15+ yr,2006,Percent,82.9
Uganda,Male 15+ yr,2005,Percent,83.3
Uganda,Male 15+ yr,2004,Percent,83.7
Uganda,Male 15+ yr,2003,Percent,84.4
Uganda,Male 15+ yr,2002,Percent,84
Uganda,Male 15+ yr,2001,Percent,84.3
Uganda,Male 15+ yr,2000,Percent,84.5
Uganda,Male 15+ yr,1999,Percent,85.1
Uganda,Male 15+ yr,1998,Percent,85.5
Uganda,Male 15+ yr,1997,Percent,85.7
Uganda,Male 15+ yr,1996,Percent,86.1
Uganda,Male 15+ yr,1995,Percent,86.7
Uganda,Male 15+ yr,1994,Percent,87.1
Uganda,Male 15+ yr,1993,Percent,87.4
Uganda,Male 15+ yr,1992,Percent,87.5
Uganda,Male 15+ yr,1991,Percent,87.5
Ukraine,Female 15+ yr,2006,Percent,46.4
Ukraine,Female 15+ yr,2005,Percent,46.3
Ukraine,Female 15+ yr,2004,Percent,45.9
Ukraine,Female 15+ yr,2003,Percent,47.1
Ukraine,Female 15+ yr,2002,Percent,46.9
Ukraine,Female 15+ yr,2001,Percent,45.7
Ukraine,Female 15+ yr,2000,Percent,44.6
Ukraine,Female 15+ yr,1999,Percent,44.3
Ukraine,Female 15+ yr,1998,Percent,54.1
Ukraine,Female 15+ yr,1997,Percent,54.3
Ukraine,Female 15+ yr,1996,Percent,53.8
Ukraine,Female 15+ yr,1995,Percent,53.5
Ukraine,Female 15+ yr,1994,Percent,53.5
Ukraine,Female 15+ yr,1993,Percent,53.4
Ukraine,Female 15+ yr,1992,Percent,53.4
Ukraine,Female 15+ yr,1991,Percent,53.6
Ukraine,Male 15+ yr,2006,Percent,59.3
Ukraine,Male 15+ yr,2005,Percent,59
Ukraine,Male 15+ yr,2004,Percent,58
Ukraine,Male 15+ yr,2003,Percent,57.7
Ukraine,Male 15+ yr,2002,Percent,57.7
Ukraine,Male 15+ yr,2001,Percent,57
Ukraine,Male 15+ yr,2000,Percent,56.5
Ukraine,Male 15+ yr,1999,Percent,56.2
Ukraine,Male 15+ yr,1998,Percent,61.4
Ukraine,Male 15+ yr,1997,Percent,62.6
Ukraine,Male 15+ yr,1996,Percent,63.1
Ukraine,Male 15+ yr,1995,Percent,64.1
Ukraine,Male 15+ yr,1994,Percent,65
Ukraine,Male 15+ yr,1993,Percent,65.5
Ukraine,Male 15+ yr,1992,Percent,65.9
Ukraine,Male 15+ yr,1991,Percent,66.8
United Arab Emirates,Female 15+ yr,2006,Percent,39.3
United Arab Emirates,Female 15+ yr,2005,Percent,38.4
United Arab Emirates,Female 15+ yr,2004,Percent,37.4
United Arab Emirates,Female 15+ yr,2003,Percent,35.6
United Arab Emirates,Female 15+ yr,2002,Percent,34.8
United Arab Emirates,Female 15+ yr,2001,Percent,34.1
United Arab Emirates,Female 15+ yr,2000,Percent,33.3
United Arab Emirates,Female 15+ yr,1999,Percent,32.7
United Arab Emirates,Female 15+ yr,1998,Percent,32
United Arab Emirates,Female 15+ yr,1997,Percent,30.4
United Arab Emirates,Female 15+ yr,1996,Percent,30.2
United Arab Emirates,Female 15+ yr,1995,Percent,30.3
United Arab Emirates,Female 15+ yr,1994,Percent,29.1
United Arab Emirates,Female 15+ yr,1993,Percent,27.9
United Arab Emirates,Female 15+ yr,1992,Percent,26.7
United Arab Emirates,Female 15+ yr,1991,Percent,25.6
United Arab Emirates,Male 15+ yr,2006,Percent,90.7
United Arab Emirates,Male 15+ yr,2005,Percent,90.7
United Arab Emirates,Male 15+ yr,2004,Percent,90.7
United Arab Emirates,Male 15+ yr,2003,Percent,90.5
United Arab Emirates,Male 15+ yr,2002,Percent,90.4
United Arab Emirates,Male 15+ yr,2001,Percent,90.2
United Arab Emirates,Male 15+ yr,2000,Percent,90
United Arab Emirates,Male 15+ yr,1999,Percent,90
United Arab Emirates,Male 15+ yr,1998,Percent,90.1
United Arab Emirates,Male 15+ yr,1997,Percent,90.1
United Arab Emirates,Male 15+ yr,1996,Percent,90.2
United Arab Emirates,Male 15+ yr,1995,Percent,90.1
United Arab Emirates,Male 15+ yr,1994,Percent,89.9
United Arab Emirates,Male 15+ yr,1993,Percent,89.8
United Arab Emirates,Male 15+ yr,1992,Percent,89.8
United Arab Emirates,Male 15+ yr,1991,Percent,89.8
United Kingdom,Female 15+ yr,2006,Percent,53
United Kingdom,Female 15+ yr,2005,Percent,52.8
United Kingdom,Female 15+ yr,2004,Percent,52.6
United Kingdom,Female 15+ yr,2003,Percent,52.5
United Kingdom,Female 15+ yr,2002,Percent,52.4
United Kingdom,Female 15+ yr,2001,Percent,52.1
United Kingdom,Female 15+ yr,2000,Percent,51.7
United Kingdom,Female 15+ yr,1999,Percent,51.3
United Kingdom,Female 15+ yr,1998,Percent,50.6
United Kingdom,Female 15+ yr,1997,Percent,50.4
United Kingdom,Female 15+ yr,1996,Percent,49.7
United Kingdom,Female 15+ yr,1995,Percent,49.1
United Kingdom,Female 15+ yr,1994,Percent,48.8
United Kingdom,Female 15+ yr,1993,Percent,48.6
United Kingdom,Female 15+ yr,1992,Percent,48.7
United Kingdom,Female 15+ yr,1991,Percent,48.9
United Kingdom,Male 15+ yr,2006,Percent,65.6
United Kingdom,Male 15+ yr,2005,Percent,65.8
United Kingdom,Male 15+ yr,2004,Percent,66.1
United Kingdom,Male 15+ yr,2003,Percent,66.6
United Kingdom,Male 15+ yr,2002,Percent,66.1
United Kingdom,Male 15+ yr,2001,Percent,66.5
United Kingdom,Male 15+ yr,2000,Percent,66.6
United Kingdom,Male 15+ yr,1999,Percent,66.1
United Kingdom,Male 15+ yr,1998,Percent,65.8
United Kingdom,Male 15+ yr,1997,Percent,65.3
United Kingdom,Male 15+ yr,1996,Percent,64.4
United Kingdom,Male 15+ yr,1995,Percent,64.3
United Kingdom,Male 15+ yr,1994,Percent,63.6
United Kingdom,Male 15+ yr,1993,Percent,63.3
United Kingdom,Male 15+ yr,1992,Percent,64.8
United Kingdom,Male 15+ yr,1991,Percent,67.6
United States of America,Female 15+ yr,2006,Percent,57
United States of America,Female 15+ yr,2005,Percent,56.6
United States of America,Female 15+ yr,2004,Percent,56.4
United States of America,Female 15+ yr,2003,Percent,55.5
United States of America,Female 15+ yr,2002,Percent,55.7
United States of America,Female 15+ yr,2001,Percent,56.6
United States of America,Female 15+ yr,2000,Percent,57.1
United States of America,Female 15+ yr,1999,Percent,56.9
United States of America,Female 15+ yr,1998,Percent,56.6
United States of America,Female 15+ yr,1997,Percent,56.3
United States of America,Female 15+ yr,1996,Percent,55.6
United States of America,Female 15+ yr,1995,Percent,55.2
United States of America,Female 15+ yr,1994,Percent,54.8
United States of America,Female 15+ yr,1993,Percent,53.6
United States of America,Female 15+ yr,1992,Percent,53.3
United States of America,Female 15+ yr,1991,Percent,53.2
United States of America,Male 15+ yr,2006,Percent,69.5
United States of America,Male 15+ yr,2005,Percent,69.4
United States of America,Male 15+ yr,2004,Percent,69.2
United States of America,Male 15+ yr,2003,Percent,68.3
United States of America,Male 15+ yr,2002,Percent,69.2
United States of America,Male 15+ yr,2001,Percent,70.5
United States of America,Male 15+ yr,2000,Percent,71.6
United States of America,Male 15+ yr,1999,Percent,71.4
United States of America,Male 15+ yr,1998,Percent,71.3
United States of America,Male 15+ yr,1997,Percent,71
United States of America,Male 15+ yr,1996,Percent,70.6
United States of America,Male 15+ yr,1995,Percent,70.4
United States of America,Male 15+ yr,1994,Percent,70
United States of America,Male 15+ yr,1993,Percent,69.6
United States of America,Male 15+ yr,1992,Percent,69.4
United States of America,Male 15+ yr,1991,Percent,69.9
Uruguay,Female 15+ yr,2006,Percent,51.4
Uruguay,Female 15+ yr,2005,Percent,50.7
Uruguay,Female 15+ yr,2004,Percent,50.6
Uruguay,Female 15+ yr,2003,Percent,49
Uruguay,Female 15+ yr,2002,Percent,47.3
Uruguay,Female 15+ yr,2001,Percent,46.8
Uruguay,Female 15+ yr,2000,Percent,46.4
Uruguay,Female 15+ yr,1999,Percent,45.3
Uruguay,Female 15+ yr,1998,Percent,45.2
Uruguay,Female 15+ yr,1997,Percent,44.9
Uruguay,Female 15+ yr,1996,Percent,44.6
Uruguay,Female 15+ yr,1995,Percent,43.6
Uruguay,Female 15+ yr,1994,Percent,43.8
Uruguay,Female 15+ yr,1993,Percent,42.7
Uruguay,Female 15+ yr,1992,Percent,42.5
Uruguay,Female 15+ yr,1991,Percent,41.4
Uruguay,Male 15+ yr,2006,Percent,73
Uruguay,Male 15+ yr,2005,Percent,72.9
Uruguay,Male 15+ yr,2004,Percent,73.4
Uruguay,Male 15+ yr,2003,Percent,72.4
Uruguay,Male 15+ yr,2002,Percent,70.8
Uruguay,Male 15+ yr,2001,Percent,71.6
Uruguay,Male 15+ yr,2000,Percent,71.7
Uruguay,Male 15+ yr,1999,Percent,71.3
Uruguay,Male 15+ yr,1998,Percent,71.8
Uruguay,Male 15+ yr,1997,Percent,71.7
Uruguay,Male 15+ yr,1996,Percent,71.6
Uruguay,Male 15+ yr,1995,Percent,70.7
Uruguay,Male 15+ yr,1994,Percent,71.5
Uruguay,Male 15+ yr,1993,Percent,71.3
Uruguay,Male 15+ yr,1992,Percent,72.6
Uruguay,Male 15+ yr,1991,Percent,70.9
Uzbekistan,Female 15+ yr,2006,Percent,51
Uzbekistan,Female 15+ yr,2005,Percent,50.6
Uzbekistan,Female 15+ yr,2004,Percent,50.3
Uzbekistan,Female 15+ yr,2003,Percent,49.9
Uzbekistan,Female 15+ yr,2002,Percent,49.7
Uzbekistan,Female 15+ yr,2001,Percent,49.5
Uzbekistan,Female 15+ yr,2000,Percent,49.2
Uzbekistan,Female 15+ yr,1999,Percent,48.9
Uzbekistan,Female 15+ yr,1998,Percent,48.6
Uzbekistan,Female 15+ yr,1997,Percent,48.2
Uzbekistan,Female 15+ yr,1996,Percent,47.8
Uzbekistan,Female 15+ yr,1995,Percent,47.5
Uzbekistan,Female 15+ yr,1994,Percent,47.6
Uzbekistan,Female 15+ yr,1993,Percent,47.9
Uzbekistan,Female 15+ yr,1992,Percent,48
Uzbekistan,Female 15+ yr,1991,Percent,48.5
Uzbekistan,Male 15+ yr,2006,Percent,64.6
Uzbekistan,Male 15+ yr,2005,Percent,64.4
